YEAR,WOOD_SUPPLIER_TRASE_ID,WOOD_SUPPLIER_CORPORATE_GROUP,WOOD_SUPPLIER,WOOD_SUPPLIER_PROVINCE,WOOD_SUPPLIER_ISLAND,MILL_CORPORATE_GROUP,MILL,WOOD_SOURCE,PULPWOOD_VOLUME_M3
2020,ID-WOOD-CONCESSION-0565,ROYAL GOLDEN EAGLE,PT ITCI HUTANI MANUNGGAL,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"1150197,42"
2020,ID-WOOD-CONCESSION-0466,UNKNOWN,PT MADUKORO,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"65249,16"
2020,ID-WOOD-CONCESSION-0437,UNKNOWN,PT MITRA KEMBANG SELARAS,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"257051,19"
2020,ID-WOOD-CONCESSION-0460,ROYAL GOLDEN EAGLE,PT NUSA PRIMA MANUNGGAL,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"66660,32"
2020,ID-WOOD-CONCESSION-0451,UNKNOWN,PT PERANAP TIMBER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"274908,36"
2020,ID-WOOD-CONCESSION-0447,UNKNOWN,PT RIMBA LAZUARDI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"148821,77"
2020,ID-WOOD-CONCESSION-0289,SUMITOMO,PT WANA SUBUR LESTARI,KALIMANTAN BARAT,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"41155,9"
2020,ID-WOOD-CONCESSION-0479,ROYAL GOLDEN EAGLE,PT WANANUGRAHA BIMALESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"186814,89"
2020,ID-WOOD-CONCESSION-0468,UNKNOWN,CV PUTRI LINDUNG BULAN,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"26957,13"
2020,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"239460,17"
2020,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"1017339,54"
2020,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"943571,75"
2020,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"2320724,1"
2020,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"487061,8"
2020,ID-WOOD-CONCESSION-0447,UNKNOWN,PT RIMBA LAZUARDI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"345998,11"
2020,ID-WOOD-CONCESSION-0447,UNKNOWN,PT RIMBA LAZUARDI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"19885,45"
2020,ID-WOOD-CONCESSION-0452,UNKNOWN,PT RIMBA MUTIARA PERMAI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"191348,49"
2020,ID-WOOD-CONCESSION-0455,UNKNOWN,PT RIMBA PERANAP INDAH,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"148999,35"
2020,ID-WOOD-CONCESSION-0472,ROYAL GOLDEN EAGLE,PT SELARAS ABADI UTAMA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"468171,45"
2020,ID-WOOD-CONCESSION-0457,UNKNOWN,PT SERAYA SUMBER LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"142794,06"
2020,ID-WOOD-CONCESSION-0402,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"4825,19"
2020,ID-WOOD-CONCESSION-0402,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"9177,97"
2020,ID-WOOD-CONCESSION-0461,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"303748,9"
2020,ID-WOOD-CONCESSION-0461,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"777396,8"
2020,ID-WOOD-CONCESSION-0461,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"278198,36"
2020,ID-WOOD-CONCESSION-0485,ROYAL GOLDEN EAGLE,PT SUMATERA SYLVA LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"188098,18"
2020,ID-WOOD-CONCESSION-0486,ROYAL GOLDEN EAGLE,PT SUMATERA SYLVA LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"153794,22"
2020,ID-WOOD-CONCESSION-0453,UNKNOWN,PT TUAH NEGERI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"98645,78"
2020,ID-WOOD-CONCESSION-0432,ADR,PT WAHANA LESTARI MAKMUR SUKSES,SUMATERA SELATAN,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"201276,98"
2020,ID-WOOD-CONCESSION-0476,ROYAL GOLDEN EAGLE,PT RIAU ANDALAN PULP & PAPER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"51725,54"
2020,ID-WOOD-CONCESSION-0363,DJARUM,PT FAJAR SURYA SWADAYA,KALIMANTAN TIMUR,KALIMANTAN,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"16887,55"
2020,ID-WOOD-CONCESSION-0387,GOVERNMENT,PT INHUTANI V (WAY REBANG MUARA DUA),LAMPUNG,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"23161,79"
2020,ID-WOOD-CONCESSION-0365,KORINDO,PT KORINTIGA HUTANI,KALIMANTAN TENGAH,KALIMANTAN,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"47427,86"
2020,ID-WOOD-CONCESSION-0636,MARUBENI,PT MUSI HUTAN PERSADA,SUMATERA SELATAN,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"1860920,53"
2020,ID-WOOD-CONCESSION-0407,UNKNOWN,PT PARAMITRA MULIA LANGGENG,SUMATERA SELATAN,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,PLANTATION,"14143,62"
2020,ID-WOOD-CONCESSION-0402,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,PLANTATION,"299582,01"
2020,ID-WOOD-CONCESSION-0402,ROYAL GOLDEN EAGLE,PT SUMATERA RIANG LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,PLANTATION,"391100,44"
2020,ID-WOOD-CONCESSION-0641,ROYAL GOLDEN EAGLE,PT TOBA PULP LESTARI,SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,PLANTATION,"377272,75"
2020,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,"1870,14"
2020,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,"27501,05"
2020,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,"29322,92"
2020,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,COMMUNITY,"28177,24"
2020,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"8359,05"
2020,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"767,33"
2020,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"167,42"
2020,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"2458,16"
2020,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"767,33"
2020,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"59,28"
2020,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"871,96"
2020,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"6428,06"
2020,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"3305,46"
2020,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"16780,76"
2020,ID-WOOD-CONCESSION-0021,UNKNOWN,COMMUNITY FORESTRY (JAMBI),JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,COMMUNITY,"17155,89"
2020,ID-WOOD-CONCESSION-0029,UNKNOWN,TRADER (BANGKA-BELITUNG),KEPULAUAN BANGKA BELITUNG,SUMATRA,SINAR MAS,OKI,TRADER,"19818,34"
2020,ID-WOOD-CONCESSION-0029,UNKNOWN,TRADER (BANGKA-BELITUNG),KEPULAUAN BANGKA BELITUNG,SUMATRA,SINAR MAS,OKI,TRADER,"20814,63"
2020,ID-WOOD-CONCESSION-0030,UNKNOWN,TRADER (WEST KALIMANTAN),KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,TRADER,"3589,94"
2020,ID-WOOD-CONCESSION-0028,UNKNOWN,TRADER (LAMPUNG),LAMPUNG,SUMATRA,SINAR MAS,OKI,TRADER,"1546,55"
2020,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"14074,03"
2020,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"9653,65"
2020,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"23786,3"
2020,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"26314,42"
2020,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"80353,17"
2020,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"42810,36"
2020,ID-WOOD-CONCESSION-0024,UNKNOWN,COMMUNITY FORESTRY (RIAU),RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,COMMUNITY,"243799,16"
2020,ID-WOOD-CONCESSION-0014,UNKNOWN,MNH IMPORTERS AND EXPORTERS PTE LTD (MALAYSIA),UNKNOWN,UNKNOWN,ROYAL GOLDEN EAGLE,APRIL,IMPORT,"356758,23"
2020,ID-WOOD-CONCESSION-0409,UNKNOWN,PT WAHANA AGRO MULIA,SUMATERA SELATAN,SUMATRA,MARUBENI,TANJUNG ENIM LESTARI,NATURAL FOREST,"278,61"
2020,ID-WOOD-CONCESSION-0012,KTS,KTS LOGS MARKETING SDN BHD (MALAYSIA),UNKNOWN,UNKNOWN,MARUBENI,TANJUNG ENIM LESTARI,IMPORT,"80395,19"
2020,ID-WOOD-CONCESSION-0023,UNKNOWN,COMMUNITY FORESTRY (NORTH SUMATRA),SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,COMMUNITY,"5862,83"
2020,ID-WOOD-CONCESSION-0023,UNKNOWN,COMMUNITY FORESTRY (NORTH SUMATRA),SUMATERA UTARA,SUMATRA,ROYAL GOLDEN EAGLE,TOBA PULP LESTARI,COMMUNITY,63600
2021,ID-WOOD-CONCESSION-0545,SINAR MAS,PT ACACIA ANDALAN UTAMA (SK 87),KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"194139,78"
2021,ID-WOOD-CONCESSION-0471,SINAR MAS,PT ARARA ABADI,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"5231728,14"
2021,ID-WOOD-CONCESSION-0554,SINAR MAS,PT BALAI KAYANG MANDIRI,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"155027,15"
2021,ID-WOOD-CONCESSION-0440,SINAR MAS,PT BINA DUTA LAKSANA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"486951,78"
2021,ID-WOOD-CONCESSION-0483,SINAR MAS,PT BUKIT BATU HUTANI ALAM,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"1090415,08"
2021,ID-WOOD-CONCESSION-0657,UNKNOWN,PT WANA SUBUR SAWIT INDAH,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,NATURAL FOREST,"6781,24"
2021,ID-WOOD-CONCESSION-0445,SINAR MAS,PT MITRA HUTANI JAYA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"262349,24"
2021,ID-WOOD-CONCESSION-0644,UNKNOWN,PT MUTIARA SABUK KHATULISTIWA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"363665,83"
2021,ID-WOOD-CONCESSION-0435,SINAR MAS,PT PERAWANG SUKSES PERKASA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"402209,12"
2021,ID-WOOD-CONCESSION-0473,SINAR MAS,PT ARTELINDO WIRATAMA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"61169,32"
2021,ID-WOOD-CONCESSION-0478,SINAR MAS,PT BINA DAYA BENTALA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"19243,57"
2021,ID-WOOD-CONCESSION-0477,SINAR MAS,PT RIAU ABADI LESTARI,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"64968,41"
2021,ID-WOOD-CONCESSION-0480,SINAR MAS,PT RIAU INDO AGROPALMA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"325697,31"
2021,ID-WOOD-CONCESSION-0481,SINAR MAS,PT SEKATO PRATAMA MAKMUR,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"1154992,75"
2021,ID-WOOD-CONCESSION-0456,UNKNOWN,PT SUNTARA GAJAPATI,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"375464,79"
2021,ID-WOOD-CONCESSION-0416,SINAR MAS,PT RIMBA HUTANI MAS,JAMBI,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"3287,01"
2021,ID-WOOD-CONCESSION-0443,SINAR MAS,PT RIMBA MANDAU LESTARI,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"137310,91"
2021,ID-WOOD-CONCESSION-0542,SINAR MAS,PT RUAS UTAMA JAYA,RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"444741,83"
2021,ID-WOOD-CONCESSION-0448,SINAR MAS,PT SATRIA PERKASA AGUNG (SK 102),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"274771,69"
2021,ID-WOOD-CONCESSION-0449,SINAR MAS,PT SATRIA PERKASA AGUNG (SK 19),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"287413,95"
2021,ID-WOOD-CONCESSION-0482,SINAR MAS,PT SATRIA PERKASA AGUNG (SK 244),RIAU,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"1004337,39"
2021,ID-WOOD-CONCESSION-0355,SINAR MAS,PT SUMALINDO HUTANI JAYA I,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"127595,42"
2021,ID-WOOD-CONCESSION-0354,SINAR MAS,PT SURYA HUTANI JAYA,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,INDAH KIAT,PLANTATION,"733589,71"
2021,ID-WOOD-CONCESSION-0517,SINAR MAS,PT WIRA KARYA SAKTI,JAMBI,SUMATRA,SINAR MAS,INDAH KIAT,PLANTATION,"42525,35"
2021,ID-WOOD-CONCESSION-0416,SINAR MAS,PT RIMBA HUTANI MAS,JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,PLANTATION,"352657,48"
2021,ID-WOOD-CONCESSION-0555,SINAR MAS,PT TEBO MULTI AGRO,JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,PLANTATION,"313927,86"
2021,ID-WOOD-CONCESSION-0517,SINAR MAS,PT WIRA KARYA SAKTI,JAMBI,SUMATRA,SINAR MAS,LONTAR PAPYRUS,PLANTATION,"3393430,71"
2021,ID-WOOD-CONCESSION-0545,SINAR MAS,PT ACACIA ANDALAN UTAMA (SK 87),KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"85583,62"
2021,ID-WOOD-CONCESSION-0314,SINAR MAS,PT ASIA TANI PERSADA,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"29074,04"
2021,ID-WOOD-CONCESSION-0440,SINAR MAS,PT BINA DUTA LAKSANA,RIAU,SUMATRA,SINAR MAS,OKI,PLANTATION,"161027,18"
2021,ID-WOOD-CONCESSION-0429,SINAR MAS,PT BUMI ANDALAS PERMAI,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"3324933,61"
2021,ID-WOOD-CONCESSION-0540,SINAR MAS,PT BUMI MEKAR HIJAU,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"1411676,67"
2021,ID-WOOD-CONCESSION-0286,SINAR MAS,PT DAYA TANI KALBAR,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"3642,56"
2021,ID-WOOD-CONCESSION-0358,SINAR MAS,PT KALIMANTAN SUBUR PERMAI,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"110194,93"
2021,ID-WOOD-CONCESSION-0644,UNKNOWN,PT MUTIARA SABUK KHATULISTIWA,RIAU,SUMATRA,SINAR MAS,OKI,PLANTATION,"159440,84"
2021,ID-WOOD-CONCESSION-0433,SINAR MAS,PT BUMI PERSADA PERMAI,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"964434,61"
2021,ID-WOOD-CONCESSION-0280,SINAR MAS,PT FINNANTARA INTIGA,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"94230,47"
2021,ID-WOOD-CONCESSION-0656,SINAR MAS,PT OKI PULP & PAPER MILLS,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,NATURAL FOREST,"61547,31"
2021,ID-WOOD-CONCESSION-0484,SINAR MAS,PT RIMBA HUTANI MAS,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"454308,28"
2021,ID-WOOD-CONCESSION-0428,SINAR MAS,PT SBA WOOD INDUSTRIES,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"953945,28"
2021,ID-WOOD-CONCESSION-0404,SINAR MAS,PT SUMBER HIJAU PERMAI,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"363399,96"
2021,ID-WOOD-CONCESSION-0430,SINAR MAS,PT TRI PUPAJAYA,SUMATERA SELATAN,SUMATRA,SINAR MAS,OKI,PLANTATION,"386219,9"
2021,ID-WOOD-CONCESSION-0416,SINAR MAS,PT RIMBA HUTANI MAS,JAMBI,SUMATRA,SINAR MAS,OKI,PLANTATION,"18432,89"
2021,ID-WOOD-CONCESSION-0355,SINAR MAS,PT SUMALINDO HUTANI JAYA I,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"76616,06"
2021,ID-WOOD-CONCESSION-0354,SINAR MAS,PT SURYA HUTANI JAYA,KALIMANTAN TIMUR,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"458371,34"
2021,ID-WOOD-CONCESSION-0369,SINAR MAS,PT WANAKERTA EKALESTARI,KALIMANTAN BARAT,KALIMANTAN,SINAR MAS,OKI,PLANTATION,"10010,44"
2021,ID-WOOD-CONCESSION-0517,SINAR MAS,PT WIRA KARYA SAKTI,JAMBI,SUMATRA,SINAR MAS,OKI,PLANTATION,"1004539,3"
2021,ID-WOOD-CONCESSION-0536,ROYAL GOLDEN EAGLE,PT ADINDO HUTANI LESTARI,KALIMANTAN UTARA,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"555201,2"
2021,ID-WOOD-CONCESSION-0469,UNKNOWN,CV BHAKTI PRAJA MULIA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"47283,75"
2021,ID-WOOD-CONCESSION-0463,SINAR MAS,PT BINA DAYA BINTARA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"74413,41"
2021,ID-WOOD-CONCESSION-0439,ROYAL GOLDEN EAGLE,PT BUKIT BATABUH SEI INDAH,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"78211,62"
2021,ID-WOOD-CONCESSION-0398,ROYAL GOLDEN EAGLE,PT BUKIT RAYA MUDISA,SUMATERA BARAT,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"41837,76"
2021,ID-WOOD-CONCESSION-0441,UNKNOWN,PT CITRA SUMBER SEJAHTERA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"146897,59"
2021,ID-WOOD-CONCESSION-0464,UNKNOWN,CV ALAM LESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"137684,41"
2021,ID-WOOD-CONCESSION-0442,UNKNOWN,PT EKAWANA LESTARI DARMA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"407741,71"
2021,ID-WOOD-CONCESSION-0470,UNKNOWN,PT ESSA INDAH TIMBER,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"149127,58"
2021,ID-WOOD-CONCESSION-0363,DJARUM,PT FAJAR SURYA SWADAYA,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"50380,14"
2021,ID-WOOD-CONCESSION-0465,UNKNOWN,CV HARAPAN JAYA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"56489,97"
2021,ID-WOOD-CONCESSION-0365,KORINDO,PT KORINTIGA HUTANI,KALIMANTAN TENGAH,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"95962,5"
2021,ID-WOOD-CONCESSION-0287,SUMITOMO,PT MAYANGKARA TANAMAN INDUSTRI (SK 480),KALIMANTAN BARAT,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"204553,33"
2021,ID-WOOD-CONCESSION-0444,UNKNOWN,PT MITRA TANI NUSA SEJATI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"107404,78"
2021,ID-WOOD-CONCESSION-0454,ROYAL GOLDEN EAGLE,PT NUSA WANA RAYA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"158309,76"
2021,ID-WOOD-CONCESSION-0459,ROYAL GOLDEN EAGLE,PT NUSANTARA SENTOSA RAYA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"240594,54"
2021,ID-WOOD-CONCESSION-0459,ROYAL GOLDEN EAGLE,PT NUSANTARA SENTOSA RAYA,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"23787,75"
2021,ID-WOOD-CONCESSION-0565,ROYAL GOLDEN EAGLE,PT ITCI HUTANI MANUNGGAL,KALIMANTAN TIMUR,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"866769,01"
2021,ID-WOOD-CONCESSION-0466,UNKNOWN,PT MADUKORO,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"60686,8"
2021,ID-WOOD-CONCESSION-0437,UNKNOWN,PT MITRA KEMBANG SELARAS,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"236340,94"
2021,ID-WOOD-CONCESSION-0460,ROYAL GOLDEN EAGLE,PT NUSA PRIMA MANUNGGAL,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"4142,47"
2021,ID-WOOD-CONCESSION-0451,UNKNOWN,PT PERANAP TIMBER,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"340809,84"
2021,ID-WOOD-CONCESSION-0447,UNKNOWN,PT RIMBA LAZUARDI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"75241,18"
2021,ID-WOOD-CONCESSION-0289,SUMITOMO,PT WANA SUBUR LESTARI,KALIMANTAN BARAT,KALIMANTAN,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"212022,25"
2021,ID-WOOD-CONCESSION-0479,ROYAL GOLDEN EAGLE,PT WANANUGRAHA BIMALESTARI,RIAU,SUMATRA,ROYAL GOLDEN EAGLE,APRIL,PLANTATION,"103655,42"
