year,country_of_wood_production,province_of_wood_production,pulp_wood_source,wood_supplier,wood_supplier_corporate_group,pulp_mill,pulp_mill_corporate_group,zero_deforestation_indonesia_wood_pulp,product_type,pulp_grade,province_of_pulp_export,importer,importer_corporate_group,country_of_importer,country_of_destination,province_of_wood_production_trase_id,wood_supplier_trase_id,co2_emissions_wood_pulp_burned_peat_exposure,co2_emissions_wood_pulp_subsidence_co2_exposure,co2_gross_emissions_wood_pulp_deforestation_exposure,co2_net_emissions_wood_pulp_deforestation_exposure,country_of_wood_production_trase_id,country_of_destination_trase_id,country_of_importer_trase_id,volume,annual_woodpulp_deforestation,burned_area,co2_total_emissions_wood_pulp_exposure,concession_area,concession_deforestation,deforestation_on_peat,land_use,peat_area,remaining_forest,wood_pulp_deforestation_10_year_total_exposure,wood_pulp_production_volume_m3
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MANDAU LESTARI","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","KING PAPER SOURCE TRADING (SHANGHAI) CO LTD","SINAR MAS","CHINA (MAINLAND)","TURKEY","ID-14","ID-WOOD-CONCESSION-0443","0","1561.7193936687186","0","0","ID","TR","CN","157.30478590750442","0","0","1561.7193936687186","37.2134193175207","0.08549055546875477","0","21.504339573435885","36.00912307284499","3.417123607267742","21.24485032734554","687.2472879146636"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MANDAU LESTARI","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","NINGBO CROWN OF CHINA ENERGY CO LTD","UNKNOWN AFFILIATION","CHINA (MAINLAND)","BANGLADESH","ID-14","ID-WOOD-CONCESSION-0443","0","79.7772473267633","0","0","ID","BD","CN","8.035593885753189","0","0","79.7772473267633","1.900971563011887","0.004367110516385103","0","1.0985052908375503","1.8394525476524823","0.17455678418817644","1.0852498123899437","35.10662484239189"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MANDAU LESTARI","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","NINGBO CROWN OF CHINA ENERGY CO LTD","UNKNOWN AFFILIATION","CHINA (MAINLAND)","CHINA (MAINLAND)","ID-14","ID-WOOD-CONCESSION-0443","0","12801.216660547092","0","0","ID","CN","CN","1289.407466095728","0","0","12801.216660547092","305.0336989440134","0.7007552876801862","0","176.26835597837498","295.16223470141256","28.009730704403168","174.14135539571515","5633.279235459887"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MANDAU LESTARI","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","NINGBO CROWN OF CHINA ENERGY CO LTD","UNKNOWN AFFILIATION","CHINA (MAINLAND)","SOUTH KOREA","ID-14","ID-WOOD-CONCESSION-0443","0","366.97533770311117","0","0","ID","KR","CN","36.96373187446467","0","0","366.97533770311117","8.744469189854682","0.020088708375371474","0","5.053124337852732","8.46148171920142","0.8029612072656116","4.992149136993742","161.4904742750027"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MANDAU LESTARI","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","PROCESSED DOMESTICALLY","PROCESSED DOMESTICALLY","PROCESSED DOMESTICALLY","INDONESIA","ID-14","ID-WOOD-CONCESSION-0443","0","179017.855787576","0","0","ID","ID",,"18031.642299153453","0","0","179017.855787576","4265.725686543964","9.799670793709666","0","2465.014378492775","4127.678779827629","391.7004191752653","2435.269464890913","78778.25963939317"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MANDAU LESTARI","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","SUZHOU GUANBAO TRADING LTD","UNKNOWN AFFILIATION","CHINA (MAINLAND)","CHINA (MAINLAND)","ID-14","ID-WOOD-CONCESSION-0443","0","7344.6124978911375","0","0","ID","CN","CN","739.7889154979816","0","0","7344.6124978911375","175.0110459771264","0.4020536625804781","0","101.13279109566825","169.34735934707814","16.07039577950028","99.9124387278678","3232.056309489967"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MANDAU LESTARI","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","SUZHOU HUANG YI TRADE CO LTD","UNKNOWN AFFILIATION","CHINA (MAINLAND)","CHINA (MAINLAND)","ID-14","ID-WOOD-CONCESSION-0443","0","9942.319225345203","0","0","ID","CN","CN","1001.4439236058769","0","0","9942.319225345203","236.91048201191944","0.5442555152150098","0","136.90232037592054","229.24361320373825","21.754313786235677","135.25034311890914","4375.198227607932"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","ALKIRA TRADING (MACAO COMMERCIAL OFFSHORE) LTD","ROYAL GOLDEN EAGLE / TANOTO","MACAO","CHINA (MAINLAND)","ID-14","ID-WOOD-CONCESSION-0452","142199.21828503822","142102.49289621745","0","0","ID","CN","MO","13414.180232237024","0","168.79528637349688","284301.7111812557","3057.28091723682","0","0","1936.0250374164675","3050.0739274815473","939.5503015481065","1936.0250374164675","65277.49936600943"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","ALKIRA TRADING (MACAO COMMERCIAL OFFSHORE) LTD","ROYAL GOLDEN EAGLE / TANOTO","MACAO","TAIWAN","ID-14","ID-WOOD-CONCESSION-0452","320.87629410787883","320.6580307117416","0","0","ID","TW","MO","30.269452204634703","0","0.3808910246316356","641.5343248196203","6.898835187710073","0","0","4.368691662291838","6.8825724248606335","2.120120085923266","4.368691662291838","147.30040247625183"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","ALKIRA TRADING (MACAO COMMERCIAL OFFSHORE) LTD","ROYAL GOLDEN EAGLE / TANOTO","MACAO","TURKEY","ID-14","ID-WOOD-CONCESSION-0452","9543.052357753888","9536.56107418023","0","0","ID","TR","MO","900.2315613014464","0","11.327926236383735","19079.61343193412","205.1754729556245","0","0","129.9274955292193","204.69180868935194","63.05363579738068","129.9274955292193","4380.801819770756"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","ALKIRA TRADING (MACAO COMMERCIAL OFFSHORE) LTD","ROYAL GOLDEN EAGLE / TANOTO","MACAO","UNITED KINGDOM","ID-14","ID-WOOD-CONCESSION-0452","94.4304419033767","94.36620933360749","0","0","ID","GB","MO","8.907974195487977","0","0.11209213155803564","188.7966512369842","2.0302529895680164","0","0","1.2856589651060986","2.025467033389134","0.6239285365675855","1.2856589651060986","43.34892403644276"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","CHINA (MAINLAND)","ID-14","ID-WOOD-CONCESSION-0452","6069.779534349361","6065.650807113046","0","0","ID","CN","SG","572.5848399566971","0","7.20503380455145","12135.430341462406","130.50016284198807","0","0","82.63930907512494","130.1925321851645","40.10474361678334","82.63930907512494","2786.3727697228596"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","DJIBOUTI","ID-14","ID-WOOD-CONCESSION-0452","871.139838684584","870.5472802962171","0","0","ID","DJ","SG","82.17785543780604","0","1.034072481660033","1741.687118980801","18.729492589168242","0","0","11.860462800882717","18.68534117983894","5.755866368308916","11.860462800882717","399.902551879371"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","EGYPT","ID-14","ID-WOOD-CONCESSION-0452","3113.8135025910233","3111.6954542263006","0","0","ID","EG","SG","293.73758897607155","0","3.6962020482416036","6225.508956817323","66.94694046927489","0","0","42.394191582528414","66.789125100923","20.573843165998493","42.394191582528414","1429.4168518832412"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","INDIA","ID-14","ID-WOOD-CONCESSION-0452","18658.41942547625","18645.72777431617","0","0","ID","IN","SG","1760.1179812417106","0","22.148175553869816","37304.147199792416","401.1557190206533","0","0","254.03210792573375","400.2100665812746","123.28143437805221","254.03210792573375","8565.271855263187"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","IRAN","ID-14","ID-WOOD-CONCESSION-0452","503.734106981394","503.39146179706955","0","0","ID","IR","SG","47.5191086256791","0","0.5979494393111477","1007.1255687784635","10.830275237860338","0","0","6.858278512908085","10.804744812361662","3.3283131779651445","6.858278512908085","231.24250080758057"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","JAPAN","ID-14","ID-WOOD-CONCESSION-0452","13592.555625149953","13583.30982729138","0","0","ID","JP","SG","1282.2362399136564","0","16.134823713980136","27175.865452441332","292.23972839253906","0","0","185.06098929472944","291.5508258069984","89.80984488128347","185.06098929472944","6239.753297550525"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","KUWAIT","ID-14","ID-WOOD-CONCESSION-0452","1097.0472749997905","1096.3010520211492","0","0","ID","KW","SG","103.48854267703142","0","1.3022322568445353","2193.3483270209395","23.586498854307763","0","0","14.936165031313502","23.530897926487434","7.248500452178873","14.936165031313502","503.6068669149362"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","LEBANON","ID-14","ID-WOOD-CONCESSION-0452","1565.0282491439623","1563.9637006342052","0","0","ID","LB","SG","147.6349255343856","0","1.8577415170267688","3128.9919497781675","33.648082308394955","0","0","21.307668995291298","33.56876300766797","10.340582607613593","21.307668995291298","718.4366536846916"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","MOROCCO","ID-14","ID-WOOD-CONCESSION-0452","40.2051650946079","40.17781712270425","0","0","ID","MA","SG","3.7927025011125592","0","0.04772489214557173","80.38298221731215","0.864410406052378","0","0","0.5473884258674114","0.8623727140281849","0.26564685406856986","0.5473884258674114","18.456449132601968"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","PHILIPPINES","ID-14","ID-WOOD-CONCESSION-0452","515.7991331917841","515.4482812510133","0","0","ID","PH","SG","48.65724734433523","0","0.6122710338940683","1031.2474144427974","11.089673108283574","0","0","7.022542375270393","11.063531198971244","3.4080302056033376","7.022542375270393","236.78103154142"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","SAUDI ARABIA","ID-14","ID-WOOD-CONCESSION-0452","3641.307598948868","3638.830743607664","0","0","ID","SA","SG","343.4980656180844","0","4.322355399356191","7280.138342556532","78.28805509845145","0","0","49.575959456885386","78.10350509263624","24.05914528843643","49.575959456885386","1671.5665342503482"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","SOUTH AFRICA","ID-14","ID-WOOD-CONCESSION-0452","693.0878339538289","692.6163883929134","0","0","ID","ZA","SG","65.38154874235094","0","0.8227187239504856","1385.7042223467422","14.901377337170592","0","0","9.436306442793883","14.866250020867088","4.579426604760458","9.436306442793883","318.166591822047"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","SOUTH KOREA","ID-14","ID-WOOD-CONCESSION-0452","12290.509397535929","12282.149265077964","0","0","ID","KR","SG","1159.4093848960115","0","14.589250759977721","24572.658662613892","264.24575533802346","0","0","167.3337884919692","263.62284350782215","81.20685858826354","167.3337884919692","5642.040294464823"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","SYRIA","ID-14","ID-WOOD-CONCESSION-0452","46.60116373763151","46.56946514085732","0","0","ID","SY","SG","4.396060800809271","0","0.0553171590765304","93.17062887848881","1.0019242745097416","0","0","0.634469168374407","0.9995624182795076","0.3079070192525187","0.634469168374407","21.39257495945471"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","THAILAND","ID-14","ID-WOOD-CONCESSION-0452","1252.516507410475","1251.6645326412406","0","0","ID","TH","SG","118.15453261196974","0","1.486779499252199","2504.1810400517156","26.929084862860055","0","0","17.052859694793764","26.865604389858273","8.275729476041098","17.052859694793764","574.9760547523791"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","TURKEY","ID-14","ID-WOOD-CONCESSION-0452","239.52115209198485","239.35822731049657","0","0","ID","TR","SG","22.594919594807656","0","0.28431971671485917","478.87937940248145","5.149700936453404","0","0","3.2610513126126772","5.137561442930747","1.5825837398351756","3.2610513126126772","109.95378204182082"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","UNITED ARAB EMIRATES","ID-14","ID-WOOD-CONCESSION-0452","3887.82236313168","3885.1778258812283","0","0","ID","AE","SG","366.7527186079988","0","4.614976770397237","7773.00018901291","83.58811858292525","0","0","52.932227946308984","83.39107463093075","25.68793779388997","52.932227946308984","1784.7307805572398"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","VIETNAM","ID-14","ID-WOOD-CONCESSION-0452","2070.841631216158","2069.4330231775107","0","0","ID","VN","SG","195.35017989951947","0","2.458159126266232","4140.274654393668","44.523061927428834","0","0","28.194256585309773","44.41810681866691","13.68263414196441","28.194256585309773","950.6336595877184"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","AP ENTERPRISES (MACAO) COMMERCIAL OFFSHORE LTD","ROYAL GOLDEN EAGLE / TANOTO","MACAO","BANGLADESH","ID-14","ID-WOOD-CONCESSION-0452","23488.92751461326","23472.950101556886","0","0","ID","BD","MO","2215.7977444811722","0","27.882152196420495","46961.877616170146","505.0115656250544","0","0","319.7988872146746","503.8210917110499","155.1979623766929","319.7988872146746","10782.748804356388"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","AP ENTERPRISES (MACAO) COMMERCIAL OFFSHORE LTD","ROYAL GOLDEN EAGLE / TANOTO","MACAO","CHINA (MAINLAND)","ID-14","ID-WOOD-CONCESSION-0452","6199.178663136068","6194.961917265079","0","0","ID","CN","MO","584.7915402211104","0","7.358634951333079","12394.140580401147","133.28224203987554","0","0","84.40106245304277","132.96805313184112","40.95972012043691","84.40106245304277","2845.7743026511544"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","AP ENTERPRISES (MACAO) COMMERCIAL OFFSHORE LTD","ROYAL GOLDEN EAGLE / TANOTO","MACAO","INDIA","ID-14","ID-WOOD-CONCESSION-0452","78.61905591877911","78.5655784183809","0","0","ID","IN","MO","7.4164274494734475","0","0.09332348108710083","157.18463433716","1.6903084439596239","0","0","1.070388870715871","1.6863238458907366","0.5194582543193094","1.070388870715871","36.09060186679201"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","AP ENTERPRISES (MACAO) COMMERCIAL OFFSHORE LTD","ROYAL GOLDEN EAGLE / TANOTO","MACAO","PAKISTAN","ID-14","ID-WOOD-CONCESSION-0452","1470.5032164328093","1469.502964834474","0","0","ID","PK","MO","138.7180282367939","0","1.7455371029774547","2940.006181267283","31.615795617973674","0","0","20.02072218785827","31.541267067509466","9.716029082926932","20.02072218785827","675.0443071071891"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","AP ENTERPRISES (MACAO) COMMERCIAL OFFSHORE LTD","ROYAL GOLDEN EAGLE / TANOTO","MACAO","SOUTH KOREA","ID-14","ID-WOOD-CONCESSION-0452","38811.27589086215","38784.87605690773","0","0","ID","KR","MO","3661.211757152667","0","46.07029846948297","77596.15194776986","834.4418104809724","0","0","528.4107941308789","832.4747640294665","256.4370353543852","528.4107941308789","17816.57499889603"
"2015","INDONESIA","RIAU","PLANTATION","PT RIMBA MUTIARA PERMAI","UNKNOWN AFFILIATION","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","PROCESSED DOMESTICALLY","PROCESSED DOMESTICALLY","PROCESSED DOMESTICALLY","INDONESIA","ID-14","ID-WOOD-CONCESSION-0452","82528.18877654482","82472.0522432758","0","0","ID","ID",,"7785.190466163998","0","97.96375413611261","165000.24101982062","1774.354737836107","0","0","1123.6112384510534","1770.1720157493967","545.2869965557343","1123.6112384510534","37885.11537201354"
"2015","INDONESIA","RIAU","PLANTATION","PT RUAS UTAMA JAYA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","BANGLADESH","ID-14","ID-WOOD-CONCESSION-0542","834.0073772447616","714.2661539579028","0","0","ID","BD","SG","107.12682990790985","0","1.0121067620841782","1548.2735312026646","57.41600293058918","0.16393359142406785","0","11.485770109632297","46.258560825582215","6.804426024962411","11.375851603735988","468.02728805422123"
"2015","INDONESIA","RIAU","PLANTATION","PT RUAS UTAMA JAYA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","CHINA (MAINLAND)","ID-14","ID-WOOD-CONCESSION-0542","39.71463701165532","34.01267399799538","0","0","ID","CN","SG","5.101277614662374","0","0.04819556009924658","73.72731100965069","2.7340953776471038","0.007806361496384184","0","0.5469414337920141","2.2027886107420107","0.32402028690297197","0.5417072192255232","22.287013716867676"
"2015","INDONESIA","RIAU","PLANTATION","PT RUAS UTAMA JAYA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","INDIA","ID-14","ID-WOOD-CONCESSION-0542","1477.384496833578","1265.2714727254279","0","0","ID","IN","SG","189.7675272654403","0","1.7928748356919726","2742.6559695590054","101.70834804847226","0.29039664766549156","0","20.34622133706292","81.94373631960278","12.053554672790554","20.151508555189462","829.0769102674774"
"2015","INDONESIA","RIAU","PLANTATION","PT RUAS UTAMA JAYA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","JAPAN","ID-14","ID-WOOD-CONCESSION-0542","1286.7542391776324","1102.0106375350501","0","0","ID","JP","SG","165.2813947150609","0","1.5615361472155893","2388.7648767126825","88.58469023576616","0.2529261124828476","0","17.720902454861257","71.37035098804114","10.498257295656291","17.551313902906955","722.0992444265127"
"2015","INDONESIA","RIAU","PLANTATION","PT RUAS UTAMA JAYA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","KUWAIT","ID-14","ID-WOOD-CONCESSION-0542","393.1749064153877","336.7254725801542","0","0","ID","KW","SG","50.5026483851575","0","0.4771360449825411","729.9003789955418","27.067544238706326","0.07728297881420342","0","5.414720194540939","21.807607246345903","3.2078008403394223","5.362901470332679","220.64143579698998"
"2015","INDONESIA","RIAU","PLANTATION","PT RUAS UTAMA JAYA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","PAKISTAN","ID-14","ID-WOOD-CONCESSION-0542","246.23074947226297","210.8785787875713","0","0","ID","PK","SG","31.627921210906717","0","0.2988124726153288","457.10932825983434","16.951391341412045","0.04839944127758194","0","3.391036889510487","13.657289386600464","2.008925778798426","3.3585847591982443","138.17948504457956"
"2015","INDONESIA","RIAU","PLANTATION","PT RUAS UTAMA JAYA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","PHILIPPINES","ID-14","ID-WOOD-CONCESSION-0542","305.80270498974596","261.8975897845644","0","0","ID","PH","SG","39.27983763290028","0","0.3711058127641987","567.7002947743104","21.0525344078827","0.06010898352215821","0","4.2114490401985085","16.96147230271348","2.494956209152884","4.17114558803653","171.61000561988112"
